nombre,weight_class,Genre,Height_cms,Reach_cms,Weight_lbs,ID_peleador
Mark Bocek,Error,Male,172.72,190.5,155.0,3032
Antonio Rodrigo Nogueira,Peso_Pactado,Male,190.5,195.58,240.0,2557
Antonio Rodrigo Nogueira,Error,Male,190.5,195.58,240.0,2557
Antonio Rodrigo Nogueira,Heavyweight,Male,190.5,195.58,240.0,2557
Ronny Markes,Error,Male,185.42,190.5,185.0,2902
Ronny Markes,Middleweight,Male,185.42,190.5,185.0,2902
Ronny Markes,Peso_Pactado,Male,185.42,190.5,185.0,2902
Thiago Perpetuo,Welterweight,Male,177.8,182.42,170.0,1048
Thiago Perpetuo,Error,Male,177.8,182.42,170.0,1048
Thiago Perpetuo,Peso_Pactado,Male,177.8,182.42,170.0,1048
Jake Shields,Error,Male,182.88,182.88,170.0,2760
Jake Shields,Welterweight,Male,182.88,182.88,170.0,2760
Jake Shields,Peso_Pactado,Male,182.88,182.88,170.0,2760
Robert McDaniel,Middleweight,Male,190.5,190.5,185.0,2771
Will Campuzano,Flyweight,Male,175.26,177.8,125.0,1051
Will Campuzano,Error,Male,175.26,177.8,125.0,1051
Sean Spencer,Error,Male,177.8,187.96,170.0,2421
Sean Spencer,Welterweight,Male,177.8,187.96,170.0,2421
Sean Spencer,Peso_Pactado,Male,177.8,187.96,170.0,2421
Daniel Pineda,Featherweight,Male,170.18,175.26,145.0,1647
Renee Forte,Lightweight,Male,170.18,180.34,155.0,2762
Renee Forte,Peso_Pactado,Male,170.18,180.34,155.0,2762
Cyrille Diabate,Light heavyweight,Male,198.12,205.74,205.0,2819
Cyrille Diabate,Peso_Pactado,Male,198.12,205.74,205.0,2819
Cyrille Diabate,Error,Male,198.12,205.74,205.0,2819
Phil Harris,Flyweight,Male,162.56,165.1,125.0,2682
Phil Harris,Error,Male,162.56,165.1,125.0,2682
Albert Cheng,Welterweight,Male,180.34,184.97,170.0,1057
Nam Phan,Peso_Pactado,Male,167.64,177.8,135.0,2745
Nam Phan,Bantamweight,Male,167.64,177.8,135.0,2745
Nam Phan,Error,Male,167.64,177.8,135.0,2745
Cody Gibson,Peso_Pactado,Male,177.8,180.34,135.0,2619
Cody Gibson,Bantamweight,Male,177.8,180.34,135.0,2619
Rafaello Oliveira,Error,Male,172.72,180.34,155.0,2783
Rafaello Oliveira,Lightweight,Male,172.72,180.34,155.0,2783
Ernest Chavez,Featherweight,Male,172.72,177.8,145.0,2663
Ernest Chavez,Peso_Pactado,Male,172.72,177.8,145.0,2663
Ernest Chavez,Error,Male,172.72,177.8,145.0,2663
Cristiano Marcello,Lightweight,Male,175.26,182.88,155.0,1062
Cristiano Marcello,Peso_Pactado,Male,175.26,182.88,155.0,1062
Ildemar Alcantara,Middleweight,Male,187.96,198.12,185.0,2567
Ildemar Alcantara,Error,Male,187.96,198.12,185.0,2567
Ildemar Alcantara,Peso_Pactado,Male,187.96,198.12,185.0,2567
Nick Catone,Middleweight,Male,182.88,182.88,185.0,2834
Nick Catone,Error,Male,182.88,182.88,185.0,2834
Chico Camus,Flyweight,Male,167.64,167.64,125.0,2544
Chico Camus,Peso_Pactado,Male,167.64,167.64,125.0,2544
Chico Camus,Error,Male,167.64,167.64,125.0,2544
Ramiro Hernandez,Bantamweight,Male,175.26,180.12,135.0,2764
Ramiro Hernandez,Peso_Pactado,Male,175.26,180.12,135.0,2764
Isaac Vallie-Flagg,Lightweight,Male,172.72,177.8,155.0,2644
Charlie Brenneman,Lightweight,Male,177.8,177.8,155.0,2648
Charlie Brenneman,Peso_Pactado,Male,177.8,177.8,155.0,2648
Charlie Brenneman,Error,Male,177.8,177.8,155.0,2648
Royston Wee,Peso_Pactado,Male,170.18,170.18,135.0,2589
Royston Wee,Error,Male,170.18,170.18,135.0,2589
Royston Wee,Bantamweight,Male,170.18,170.18,135.0,2589
Dustin Kimura,Bantamweight,Male,170.18,180.34,135.0,2640
Dustin Kimura,Peso_Pactado,Male,170.18,180.34,135.0,2640
Dustin Kimura,Error,Male,170.18,180.34,135.0,2640
Chris Leben,Middleweight,Male,180.34,185.42,185.0,2955
Chris Leben,Peso_Pactado,Male,180.34,185.42,185.0,2955
Chris Leben,Error,Male,180.34,185.42,185.0,2955
Robert Peralta,Peso_Pactado,Male,172.72,180.34,145.0,2603
Robert Peralta,Featherweight,Male,172.72,180.34,145.0,2603
Darren Uyenoyama,Flyweight,Male,167.64,165.1,125.0,2799
Darren Uyenoyama,Peso_Pactado,Male,167.64,165.1,125.0,2799
Nick Ring,Middleweight,Male,182.88,187.96,185.0,2866
Nick Ring,Error,Male,182.88,187.96,185.0,2866
Nick Ring,Peso_Pactado,Male,182.88,187.96,185.0,2866
Pat Barry,Error,Male,180.34,187.96,235.0,2959
Pat Barry,Peso_Pactado,Male,180.34,187.96,235.0,2959
Julie Kedzie,Bantamweight,Women,165.1,167.7,135.0,1076
Ben Wall,Lightweight,Male,177.8,182.42,155.0,2707
Ben Wall,Error,Male,177.8,182.42,155.0,2707
Bruno Santos,Middleweight,Male,175.26,180.12,185.0,2660
Josh Sampo,Flyweight,Male,162.56,162.56,125.0,2584
Josh Koscheck,Welterweight,Male,177.8,185.42,170.0,2608
Josh Koscheck,Error,Male,177.8,185.42,170.0,2608
Josh Koscheck,Peso_Pactado,Male,177.8,185.42,170.0,2608
Georges St-Pierre,Middleweight,Male,180.34,193.04,185.0,2292
Georges St-Pierre,Peso_Pactado,Male,180.34,193.04,185.0,2292
Georges St-Pierre,Error,Male,180.34,193.04,185.0,2292
Jason High,Lightweight,Male,172.72,185.42,155.0,2702
Jason High,Error,Male,172.72,185.42,155.0,2702
Jason High,Peso_Pactado,Male,172.72,185.42,155.0,2702
Jose Maria,Flyweight,Male,165.1,167.7,125.0,2775
Jose Maria,Peso_Pactado,Male,165.1,167.7,125.0,2775
Alessio Sakara,Peso_Pactado,Male,182.88,182.88,185.0,2845
Alessio Sakara,Error,Male,182.88,182.88,185.0,2845
Alessio Sakara,Middleweight,Male,182.88,182.88,185.0,2845
Jimy Hettes,Featherweight,Male,175.26,180.34,145.0,2599
Jimy Hettes,Peso_Pactado,Male,175.26,180.34,145.0,2599
Jimy Hettes,Error,Male,175.26,180.34,145.0,2599
Rosi Sexton,Peso_Pactado,Women,160.02,163.1,135.0,2784
Rosi Sexton,Bantamweight,Women,160.02,163.1,135.0,2784
TJ Waldburger,Welterweight,Male,180.34,190.5,170.0,2725
TJ Waldburger,Error,Male,180.34,190.5,170.0,2725
TJ Waldburger,Peso_Pactado,Male,180.34,190.5,170.0,2725
Jeremy Larsen,Featherweight,Male,177.8,177.8,145.0,2793
Jeremy Larsen,Peso_Pactado,Male,177.8,177.8,145.0,2793
Dustin Pague,Peso_Pactado,Male,175.26,187.96,135.0,2785
Dustin Pague,Bantamweight,Male,175.26,187.96,135.0,2785
George Sotiropoulos,Lightweight,Male,177.8,180.34,155.0,1090
George Sotiropoulos,Peso_Pactado,Male,177.8,180.34,155.0,1090
George Sotiropoulos,Error,Male,177.8,180.34,155.0,1090
Rousimar Palhares,Welterweight,Male,172.72,180.34,170.0,2841
Rousimar Palhares,Peso_Pactado,Male,172.72,180.34,170.0,2841
Rousimar Palhares,Error,Male,172.72,180.34,170.0,2841
Thiago Silva,Light heavyweight,Male,187.96,187.96,205.0,2895
Thiago Silva,Peso_Pactado,Male,187.96,187.96,205.0,2895
Thiago Silva,Error,Male,187.96,187.96,205.0,2895
Iliarde Santos,Flyweight,Male,165.1,170.18,125.0,2777
Iliarde Santos,Peso_Pactado,Male,165.1,170.18,125.0,2777
Pat Healy,Lightweight,Male,182.88,182.88,155.0,2686
Pat Healy,Peso_Pactado,Male,182.88,182.88,155.0,2686
Ivan Menjivar,Featherweight,Male,167.64,162.56,145.0,2721
Ivan Menjivar,Peso_Pactado,Male,167.64,162.56,145.0,2721
Ivan Menjivar,Error,Male,167.64,162.56,145.0,2721
Mike Ricci,Peso_Pactado,Male,182.88,193.04,155.0,2833
Mike Ricci,Lightweight,Male,182.88,193.04,155.0,2833
Chris Clements,Welterweight,Male,177.8,177.8,170.0,2597
Brendan Schaub,Peso_Pactado,Male,193.04,198.12,245.0,2641
Brendan Schaub,Error,Male,193.04,198.12,245.0,2641
Nandor Guelmino,Error,Male,190.5,195.59,230.0,1099
Marcos Vinicius,Flyweight,Male,175.26,180.12,125.0,2836
Marcos Vinicius,Peso_Pactado,Male,175.26,180.12,125.0,2836
Marcos Vinicius,Error,Male,175.26,180.12,125.0,2836
Joao Zeferino,Peso_Pactado,Male,180.34,184.97,170.0,2791
Keith Wisniewski,Peso_Pactado,Male,182.88,187.08,170.0,2938
Keith Wisniewski,Welterweight,Male,182.88,187.08,170.0,2938
Yuri Villefort,Welterweight,Male,182.88,185.42,170.0,2818
Louis Gaudinot,Flyweight,Male,160.02,160.02,125.0,2632
Louis Gaudinot,Error,Male,160.02,160.02,125.0,2632
Pascal Krauss,Welterweight,Male,185.42,190.13,170.0,2826
Ryan Couture,Lightweight,Male,177.8,185.42,155.0,1106
Jared Hamman,Middleweight,Male,190.5,190.5,185.0,2950
Jared Hamman,Error,Male,190.5,190.5,185.0,2950
Jared Hamman,Peso_Pactado,Male,190.5,190.5,185.0,2950
Justin Edwards,Lightweight,Male,177.8,177.8,155.0,2581
Justin Edwards,Error,Male,177.8,177.8,155.0,2581
Justin Edwards,Peso_Pactado,Male,177.8,177.8,155.0,2581
James Head,Peso_Pactado,Male,185.42,185.42,170.0,2837
James Head,Welterweight,Male,185.42,185.42,170.0,2837
Roger Bowling,Lightweight,Male,175.26,172.72,155.0,2743
Mike Brown,Featherweight,Male,167.64,177.8,145.0,2983
Mike Brown,Peso_Pactado,Male,167.64,177.8,145.0,2983
Mike Brown,Error,Male,167.64,177.8,145.0,2983
Vinny Magalhaes,Light heavyweight,Male,190.5,190.5,205.0,2796
Ednaldo Oliveira,Light heavyweight,Male,195.58,200.24,205.0,2910
Ednaldo Oliveira,Peso_Pactado,Male,195.58,200.24,205.0,2910
Mac Danzig,Lightweight,Male,172.72,177.8,155.0,2742
Mac Danzig,Error,Male,172.72,177.8,155.0,2742
Mac Danzig,Peso_Pactado,Male,172.72,177.8,155.0,2742
John Albert,Error,Male,172.72,172.72,135.0,2844
John Albert,Bantamweight,Male,172.72,172.72,135.0,2844
John Albert,Peso_Pactado,Male,172.72,172.72,135.0,2844
Aaron Riley,Lightweight,Male,172.72,175.26,155.0,2940
Aaron Riley,Peso_Pactado,Male,172.72,175.26,155.0,2940
Mike Pierce,Welterweight,Male,172.72,180.34,170.0,2519
Mike Pierce,Peso_Pactado,Male,172.72,180.34,170.0,2519
Sean Pierson,Welterweight,Male,182.88,193.04,170.0,2881
Brian Bowles,Bantamweight,Male,170.18,177.8,135.0,2923
Leonard Garcia,Error,Male,177.8,172.72,145.0,2972
Leonard Garcia,Featherweight,Male,177.8,172.72,145.0,2972
Leonard Garcia,Peso_Pactado,Male,177.8,172.72,145.0,2972
Clifford Starks,Middleweight,Male,182.88,198.12,185.0,2903
Clifford Starks,Peso_Pactado,Male,182.88,198.12,185.0,2903
Justin Lawrence,Featherweight,Male,172.72,170.18,145.0,1122
Justin Lawrence,Error,Male,172.72,170.18,145.0,1122
Bristol Marunde,Welterweight,Male,185.42,190.5,170.0,2778
Bristol Marunde,Error,Male,185.42,190.5,170.0,2778
Chris Spang,Welterweight,Male,187.96,192.54,170.0,1124
Ben Alloway,Peso_Pactado,Male,180.34,193.04,170.0,2773
Ben Alloway,Welterweight,Male,180.34,193.04,170.0,2773
Michael Kuiper,Error,Male,182.88,185.42,185.0,2755
Michael Kuiper,Middleweight,Male,182.88,185.42,185.0,2755
Papy Abedi,Middleweight,Male,180.34,184.97,185.0,2768
Papy Abedi,Peso_Pactado,Male,180.34,184.97,185.0,2768
Papy Abedi,Error,Male,180.34,184.97,185.0,2768
Antonio Carvalho,Featherweight,Male,175.26,177.8,145.0,2913
Antonio Carvalho,Error,Male,175.26,177.8,145.0,2913
Riki Fukuda,Middleweight,Male,182.88,185.42,185.0,2870
Wanderlei Silva,Light heavyweight,Male,180.34,187.96,205.0,3084
Wanderlei Silva,Peso_Pactado,Male,180.34,187.96,205.0,3084
Wanderlei Silva,Error,Male,180.34,187.96,205.0,3084
Nah-Shon Burrell,Welterweight,Male,180.34,184.97,170.0,2790
Jon Manley,Welterweight,Male,185.42,190.13,170.0,1132
Paul Sass,Lightweight,Male,182.88,185.42,155.0,2885
Terry Etim,Lightweight,Male,185.42,185.42,155.0,2911
Terry Etim,Error,Male,185.42,185.42,155.0,2911
Terry Etim,Peso_Pactado,Male,185.42,185.42,155.0,2911
Che Mills,Welterweight,Male,185.42,193.04,170.0,2891
Jon Fitch,Welterweight,Male,182.88,187.96,170.0,2976
Jon Fitch,Error,Male,182.88,187.96,170.0,2976
Jon Fitch,Peso_Pactado,Male,182.88,187.96,170.0,2976
Jacob Volkmann,Lightweight,Male,175.26,180.34,155.0,3015
Jacob Volkmann,Peso_Pactado,Male,175.26,180.34,155.0,3015
Edwin Figueroa,Bantamweight,Male,170.18,175.26,135.0,2752
Edwin Figueroa,Peso_Pactado,Male,170.18,175.26,135.0,2752
Mike Stumpf,Welterweight,Male,177.8,182.42,170.0,2946
TJ Grant,Lightweight,Male,177.8,182.88,155.0,2789
TJ Grant,Error,Male,177.8,182.88,155.0,2789
TJ Grant,Peso_Pactado,Male,177.8,182.88,155.0,2789
Mike Russow,Error,Male,185.42,185.42,255.0,2873
Mike Russow,Peso_Pactado,Male,185.42,185.42,255.0,2873
Simeon Thoresen,Welterweight,Male,185.42,200.66,170.0,2858
Diego Nunes,Featherweight,Male,167.64,170.18,145.0,2855
Diego Nunes,Error,Male,167.64,170.18,145.0,2855
Wagner Prado,Peso_Pactado,Male,182.88,187.96,205.0,2851
Wagner Prado,Light heavyweight,Male,182.88,187.96,205.0,2851
Melvin Guillard,Lightweight,Male,175.26,180.34,155.0,2719
Melvin Guillard,Peso_Pactado,Male,175.26,180.34,155.0,2719
Melvin Guillard,Error,Male,175.26,180.34,155.0,2719
Philip De Fries,Peso_Pactado,Male,195.58,200.66,250.0,2804
Philip De Fries,Error,Male,195.58,200.66,250.0,2804
Reuben Duran,Bantamweight,Male,170.18,180.34,135.0,2810
Jared Papazian,Peso_Pactado,Male,172.72,170.18,135.0,2878
Jared Papazian,Bantamweight,Male,172.72,170.18,135.0,2878
Mike Rio,Lightweight,Male,177.8,177.8,155.0,2731
Colin Fletcher,Lightweight,Male,187.96,192.54,155.0,2808
Brendan Loughnane,Featherweight,Male,177.8,177.8,145.0,1151
Nick Penner,Light heavyweight,Male,193.04,199.98,205.0,2898
Marcus LeVesseur,Lightweight,Male,175.26,177.8,155.0,2886
Mark Hominick,Featherweight,Male,172.72,172.72,145.0,2965
Mark Hominick,Error,Male,172.72,172.72,145.0,2965
Mark Hominick,Peso_Pactado,Male,172.72,172.72,145.0,2965
Matthew Riddle,Welterweight,Male,185.42,193.04,170.0,2821
Matthew Riddle,Peso_Pactado,Male,185.42,193.04,170.0,2821
Matthew Riddle,Error,Male,185.42,193.04,170.0,2821
Yasuhiro Urushitani,Error,Male,165.1,167.7,125.0,2897
Yasuhiro Urushitani,Flyweight,Male,165.1,167.7,125.0,2897
Rich Franklin,Middleweight,Male,185.42,193.04,185.0,2872
Rich Franklin,Peso_Pactado,Male,185.42,193.04,185.0,2872
Rich Franklin,Error,Male,185.42,193.04,185.0,2872
Zhang Tiequan,Lightweight,Male,172.72,175.26,155.0,1158
Zhang Tiequan,Peso_Pactado,Male,172.72,175.26,155.0,1158
Luiz Cane,Middleweight,Male,187.96,195.58,185.0,3057
Luiz Cane,Error,Male,187.96,195.58,185.0,3057
Luiz Cane,Peso_Pactado,Male,187.96,195.58,185.0,3057
Josh Neer,Welterweight,Male,180.34,182.88,170.0,2813
Josh Neer,Peso_Pactado,Male,180.34,182.88,170.0,2813
Josh Neer,Error,Male,180.34,182.88,170.0,2813
Aaron Simpson,Welterweight,Male,182.88,185.42,170.0,2956
Aaron Simpson,Error,Male,182.88,185.42,170.0,2956
Aaron Simpson,Peso_Pactado,Male,182.88,185.42,170.0,2956
Bart Palaszewski,Featherweight,Male,175.26,177.8,145.0,2803
Dan Hardy,Welterweight,Male,182.88,187.96,170.0,2971
Dan Hardy,Peso_Pactado,Male,182.88,187.96,170.0,2971
John Hathaway,Welterweight,Male,185.42,190.5,170.0,2723
John Hathaway,Peso_Pactado,Male,185.42,190.5,170.0,2723
DaMarques Johnson,Welterweight,Male,185.42,190.5,170.0,2864
DaMarques Johnson,Peso_Pactado,Male,185.42,190.5,170.0,2864
Jason Young,Featherweight,Male,175.26,185.42,145.0,2931
Jason Young,Peso_Pactado,Male,175.26,185.42,145.0,2931
Matt Hamill,Light heavyweight,Male,185.42,193.04,205.0,2759
Matt Hamill,Error,Male,185.42,193.04,205.0,2759
Matt Hamill,Peso_Pactado,Male,185.42,193.04,205.0,2759
Ken Stone,Bantamweight,Male,172.72,180.34,135.0,2964
Josh Grispi,Featherweight,Male,180.34,187.96,145.0,2822
Josh Grispi,Peso_Pactado,Male,180.34,187.96,145.0,2822
Cheick Kongo,Peso_Pactado,Male,193.04,208.28,240.0,2797
Cheick Kongo,Error,Male,193.04,208.28,240.0,2797
Cheick Kongo,Heavyweight,Male,193.04,208.28,240.0,2797
Damacio Page,Error,Male,167.64,167.64,135.0,2894
Damacio Page,Bantamweight,Male,167.64,167.64,135.0,2894
Karlos Vemola,Middleweight,Male,182.88,190.5,185.0,2788
Karlos Vemola,Error,Male,182.88,190.5,185.0,2788
Karlos Vemola,Peso_Pactado,Male,182.88,190.5,185.0,2788
Cung Le,Middleweight,Male,175.26,177.8,185.0,2677
Cung Le,Peso_Pactado,Male,175.26,177.8,185.0,2677
Forrest Griffin,Light heavyweight,Male,190.5,195.58,205.0,2948
Forrest Griffin,Peso_Pactado,Male,190.5,195.58,205.0,2948
Forrest Griffin,Error,Male,190.5,195.58,205.0,2948
John Alessio,Lightweight,Male,177.8,182.88,155.0,2892
John Alessio,Peso_Pactado,Male,177.8,182.88,155.0,2892
John Teixeira,Peso_Pactado,Male,170.18,174.99,145.0,1176
Delson Heleno,Peso_Pactado,Male,180.34,184.97,185.0,1177
Anistavio Medeiros,Error,Male,167.64,171.26,145.0,1178
Buddy Roberts,Error,Male,187.96,192.54,185.0,2861
Buddy Roberts,Middleweight,Male,187.96,192.54,185.0,2861
Henry Martinez,Lightweight,Male,170.18,175.26,155.0,2843
Henry Martinez,Peso_Pactado,Male,170.18,175.26,155.0,2843
Jake Hecht,Welterweight,Male,182.88,185.42,170.0,2900
Jonathan Brookins,Peso_Pactado,Male,182.88,187.96,145.0,2835
Jonathan Brookins,Error,Male,182.88,187.96,145.0,2835
Jason Miller,Middleweight,Male,185.42,190.13,185.0,2917
Cody McKenzie,Lightweight,Male,182.88,182.88,155.0,2744
Cody McKenzie,Error,Male,182.88,182.88,155.0,2744
Amir Sadollah,Welterweight,Male,177.8,190.5,170.0,2666
Amir Sadollah,Peso_Pactado,Male,177.8,190.5,170.0,2666
Amir Sadollah,Error,Male,177.8,190.5,170.0,2666
Jason MacDonald,Error,Male,190.5,203.2,185.0,2943
Jason MacDonald,Middleweight,Male,190.5,203.2,185.0,2943
Jeff Curran,Bantamweight,Male,167.64,175.26,135.0,2932
Jeff Curran,Peso_Pactado,Male,167.64,175.26,135.0,2932
Alex Soto,Bantamweight,Male,172.72,177.39,135.0,2920
Mike Massenzio,Middleweight,Male,187.96,185.42,185.0,2912
Mike Massenzio,Error,Male,187.96,185.42,185.0,2912
Mike Massenzio,Peso_Pactado,Male,187.96,185.42,185.0,2912
Miguel Torres,Bantamweight,Male,175.26,193.04,135.0,1190
Miguel Torres,Peso_Pactado,Male,175.26,193.04,135.0,1190
Brian Stann,Light heavyweight,Male,185.42,187.96,205.0,2811
Brian Stann,Error,Male,185.42,187.96,205.0,2811
Brian Stann,Peso_Pactado,Male,185.42,187.96,205.0,2811
Oli Thompson,Error,Male,185.42,190.13,242.0,2863
Mackens Semerzier,Featherweight,Male,175.26,182.88,145.0,2974
Norifumi Yamamoto,Bantamweight,Male,162.56,167.64,135.0,2613
Norifumi Yamamoto,Peso_Pactado,Male,162.56,167.64,135.0,2613
Anton Kuivanen,Peso_Pactado,Male,172.72,182.88,155.0,2812
Anton Kuivanen,Lightweight,Male,172.72,182.88,155.0,2812
Nick Diaz,Middleweight,Male,185.42,193.04,185.0,2625
Nick Diaz,Peso_Pactado,Male,185.42,193.04,185.0,2625
Nick Diaz,Error,Male,185.42,193.04,185.0,2625
Dan Stittgen,Peso_Pactado,Male,185.42,190.13,170.0,2868
Dan Stittgen,Welterweight,Male,185.42,190.13,170.0,2868
Chael Sonnen,Light heavyweight,Male,185.42,185.42,205.0,2750
Chael Sonnen,Error,Male,185.42,185.42,205.0,2750
Chael Sonnen,Peso_Pactado,Male,185.42,185.42,205.0,2750
Joey Beltran,Peso_Pactado,Male,185.42,190.5,185.0,2757
Joey Beltran,Middleweight,Male,185.42,190.5,185.0,2757
Joey Beltran,Error,Male,185.42,190.5,185.0,2757
Mike Easton,Bantamweight,Male,167.64,177.8,135.0,2700
Mike Easton,Error,Male,167.64,177.8,135.0,2700
Mike Easton,Peso_Pactado,Male,167.64,177.8,135.0,2700
Duane Ludwig,Welterweight,Male,177.8,177.8,170.0,2856
Duane Ludwig,Peso_Pactado,Male,177.8,177.8,170.0,2856
Duane Ludwig,Error,Male,177.8,177.8,170.0,2856
Kamal Shalorus,Lightweight,Male,172.72,172.72,155.0,2889
Jorge Rivera,Middleweight,Male,185.42,185.42,185.0,2977
Jorge Rivera,Error,Male,185.42,185.42,185.0,2977
Jorge Rivera,Peso_Pactado,Male,185.42,185.42,185.0,2977
Joseph Sandoval,Bantamweight,Male,170.18,174.99,135.0,2937
Ricardo Funch,Peso_Pactado,Male,177.8,187.96,170.0,2877
Ricardo Funch,Welterweight,Male,177.8,187.96,170.0,2877
Vladimir Matyushenko,Light heavyweight,Male,182.88,187.96,205.0,2827
Vladimir Matyushenko,Peso_Pactado,Male,182.88,187.96,205.0,2827
Vladimir Matyushenko,Error,Male,182.88,187.96,205.0,2827
Tito Ortiz,Light heavyweight,Male,190.5,187.96,205.0,2869
Tito Ortiz,Error,Male,190.5,187.96,205.0,2869
Tito Ortiz,Peso_Pactado,Male,190.5,187.96,205.0,2869
Claude Patrick,Welterweight,Male,180.34,190.5,170.0,2966
Krzysztof Soszynski,Light heavyweight,Male,185.42,195.58,205.0,2962
Krzysztof Soszynski,Error,Male,185.42,195.58,205.0,2962
Krzysztof Soszynski,Peso_Pactado,Male,185.42,195.58,205.0,2962
Rich Attonito,Welterweight,Male,177.8,182.88,170.0,2958
Rich Attonito,Error,Male,177.8,182.88,170.0,2958
Rich Attonito,Peso_Pactado,Male,177.8,182.88,170.0,2958
Walel Watson,Bantamweight,Male,180.34,190.5,135.0,2859
Walel Watson,Error,Male,180.34,190.5,135.0,2859
Stephan Bonnar,Error,Male,193.04,200.66,205.0,2850
Stephan Bonnar,Light heavyweight,Male,193.04,200.66,205.0,2850
Stephan Bonnar,Peso_Pactado,Male,193.04,200.66,205.0,2850
Tom Lawlor,Light heavyweight,Male,182.88,187.96,205.0,2491
Tom Lawlor,Peso_Pactado,Male,182.88,187.96,205.0,2491
Tom Lawlor,Error,Male,182.88,187.96,205.0,2491
Aaron Rosa,Error,Male,193.04,195.58,205.0,2899
Aaron Rosa,Light heavyweight,Male,193.04,195.58,205.0,2899
Michihiro Omigawa,Error,Male,167.64,172.72,145.0,2865
Michihiro Omigawa,Featherweight,Male,167.64,172.72,145.0,2865
Michihiro Omigawa,Peso_Pactado,Male,167.64,172.72,145.0,2865
John Maguire,Lightweight,Male,175.26,175.26,155.0,2786
John Maguire,Peso_Pactado,Male,175.26,175.26,155.0,2786
Rob Broughton,Peso_Pactado,Male,187.96,187.96,265.0,2941
Rob Broughton,Error,Male,187.96,187.96,265.0,2941
Chris Cope,Welterweight,Male,182.88,182.88,170.0,2904
Tyson Griffin,Featherweight,Male,167.64,172.72,145.0,3142
Tyson Griffin,Peso_Pactado,Male,167.64,172.72,145.0,3142
Tyson Griffin,Error,Male,167.64,172.72,145.0,3142
Brandon Vera,Peso_Pactado,Male,190.5,198.12,230.0,2766
Brandon Vera,Error,Male,190.5,198.12,230.0,2766
Mirko Filipovic,Peso_Pactado,Male,187.96,185.42,230.0,2601
Mirko Filipovic,Error,Male,187.96,185.42,230.0,2601
Mirko Filipovic,Heavyweight,Male,187.96,185.42,230.0,2601
Steve Cantwell,Middleweight,Male,187.96,190.5,185.0,2901
Steve Cantwell,Error,Male,187.96,190.5,185.0,2901
Steve Cantwell,Peso_Pactado,Male,187.96,190.5,185.0,2901
Shane Roller,Lightweight,Male,177.8,182.88,155.0,2854
Shane Roller,Error,Male,177.8,182.88,155.0,2854
Matt Hughes,Welterweight,Male,175.26,185.42,170.0,3158
Matt Hughes,Peso_Pactado,Male,175.26,185.42,170.0,3158
Matt Hughes,Error,Male,175.26,185.42,170.0,3158
Junior Assuncao,Peso_Pactado,Male,175.26,182.88,145.0,2914
Junior Assuncao,Featherweight,Male,175.26,182.88,145.0,2914
Junior Assuncao,Error,Male,175.26,182.88,145.0,2914
Alan Belcher,Middleweight,Male,187.96,190.5,185.0,2798
Alan Belcher,Error,Male,187.96,190.5,185.0,2798
Alan Belcher,Peso_Pactado,Male,187.96,190.5,185.0,2798
Clay Harvison,Welterweight,Male,185.42,187.96,170.0,2927
Clay Harvison,Peso_Pactado,Male,185.42,187.96,170.0,2927
Dennis Hallman,Lightweight,Male,175.26,182.88,155.0,2915
Dennis Hallman,Error,Male,175.26,182.88,155.0,2915
Dennis Hallman,Peso_Pactado,Male,175.26,182.88,155.0,2915
Jeff Hougland,Bantamweight,Male,170.18,172.72,135.0,2847
Daniel Roberts,Error,Male,177.8,187.96,170.0,2907
Daniel Roberts,Welterweight,Male,177.8,187.96,170.0,2907
Joe Stevenson,Featherweight,Male,170.18,177.8,145.0,3039
Joe Stevenson,Error,Male,170.18,177.8,145.0,3039
Joe Stevenson,Peso_Pactado,Male,170.18,177.8,145.0,3039
